Race,Gender,Ethnicity,BeginDate,EndDate,LOS,AA,Wellness,SSM,VITotal,VIFamily,VISingle,VIHistory,VIRisk,VIDaily,VIWellness,VIFamilyUnit,Outcome,HousingPlacement,Family,JobPlacement,JobTraining,CriminalHistory,Issues,ChronicHomeless,CaseMgmt,PartnerServices,Recidivism,AgeEntry,AgeExit,IssueScore,CrimeScore,Exit,EarnedExit,BenefitsExit,PSH,HPOutcome
0,1,0,7/15/2011,7/17/2011,2,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,1,0,40,41,4,0,0,0,0,0,0
0,1,0,5/10/2011,5/13/2011,3,1,0,45,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,1,0,27,27,0,0,0,0,0,0,0
0,1,1,5/10/2011,7/8/2011,59,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,3,0,22,23,0,0,0,0,0,0,0
1,1,0,5/10/2011,3/5/2012,300,0,0,33,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,1,1,0,4,5,0,61,62,12,3,960,0,0,0,1
0,0,1,6/17/2011,6/30/2011,13,0,0,28,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,1,0,0,0,1,0,0,1,1,29,29,3,0,0,0,0,0,0
0,0,0,5/10/2011,6/12/2011,33,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,2,0,37,37,0,0,0,0,0,0,0
0,1,1,5/23/2012,2/22/2013,275,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,1,0,37,28,0,48,49,18,3,0,0,1,0,1
0,1,0,5/10/2011,10/1/2011,144,0,0,38,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,0,0,0,8,0,40,41,0,0,0,0,0,0,0
0,1,1,5/11/2011,6/28/2011,48,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,2,0,54,55,4,0,0,0,0,0,0
1,0,0,5/4/2012,7/31/2012,88,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,0,1,1,0,11,1,37,37,4,0,0,0,0,0,1
0,0,1,12/21/2011,1/31/2012,41,0,0,29,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,0,0,31,31,42,7,0,0,0,0,0
1,0,0,10/19/2011,10/22/2012,369,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,1,1,0,12,22,0,24,25,8,1,1000,1000,0,0,1
0,1,0,5/11/2011,8/12/2011,93,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,4,0,57,57,4,0,0,0,0,0,0
0,1,0,5/11/2011,9/7/2011,119,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,1,1,1,0,0,5,1,58,58,11,12,674,0,0,0,0
1,0,0,5/12/2011,1/27/2012,260,0,0,40,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,0,1,0,0,14,0,59,60,2,0,1250,0,0,0,1
0,1,1,6/11/2012,7/31/2012,50,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,4,1,31,31,16,1,0,0,0,0,0
0,0,0,5/14/2011,11/12/2012,548,1,0,32,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,1,1,1,0,11,29,0,48,50,12,1,1200,1200,0,1,1
0,0,1,6/4/2011,6/27/2011,23,0,0,34,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,0,0,0,1,0,36,36,0,0,800,800,0,0,0
0,1,1,5/23/2011,6/6/2012,380,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,0,11,9,0,23,24,3,0,698,0,2,1,1
0,1,0,5/13/2011,8/11/2011,90,0,0,34,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,3,0,27,27,5,1,0,0,0,0,0
0,1,0,6/15/2011,11/22/2011,160,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,1,0,0,11,0,50,51,6,1,985,0,0,0,1
0,1,0,5/24/2011,12/20/2011,210,1,0,40,-99,-99,-99,-99,-99,-99,-99,-99,-1,1,0,1,0,1,1,0,0,10,0,40,41,4,1,1300,1300,0,0,0
0,1,0,8/30/2011,9/13/2011,14,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,2,0,33,33,4,0,0,0,0,0,0
1,1,0,5/14/2011,9/9/2011,118,0,0,33,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,0,0,0,1,10,0,35,35,0,0,0,0,0,0,1
1,0,0,5/14/2011,9/6/2011,115,0,0,35,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,0,0,0,0,4,0,34,35,0,0,0,0,0,0,1
0,1,0,9/2/2011,12/5/2012,460,0,0,36,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,0,1,0,6,24,0,53,54,5,0,0,0,0,1,1
0,0,0,6/18/2011,1/3/2012,199,0,0,36,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,1,0,1,0,0,15,0,38,39,21,0,1440,1440,0,0,0
1,0,0,3/14/2013,6/14/2013,92,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,1,0,0,8,1,38,38,16,1,0,0,0,0,1
0,1,1,5/16/2011,8/17/2011,93,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,4,0,27,28,0,0,0,0,0,0,0
0,1,0,6/11/2012,6/25/2012,14,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,0,1,32,32,12,5,0,0,0,0,0
0,1,1,5/18/2011,5/28/2011,10,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,0,0,0,0,0,25,25,0,1,0,0,0,0,0
1,1,0,7/9/2011,8/13/2012,401,0,0,29,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,1,1,1,0,0,9,20,1,55,56,0,2,0,0,0,0,0
0,0,1,5/18/2011,8/15/2011,89,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,4,0,31,31,0,0,0,0,0,0,0
1,0,0,8/18/2011,3/15/2012,210,0,0,34,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,0,1,0,0,0,0,0,36,37,0,1,0,0,0,0,1
1,0,0,5/18/2011,6/16/2011,29,0,0,34,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,0,0,0,1,0,24,24,0,0,2080,2080,0,0,0
0,0,1,5/18/2011,6/16/2011,29,0,0,37,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,0,0,0,2,0,24,24,0,2,0,0,0,0,0
1,0,1,9/17/2014,10/18/2014,31,0,0,-99,5,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,2,1,0,37,37,10,0,3377.97,2573.97,1,0,1
0,1,0,5/18/2011,6/2/2011,15,1,0,28,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,2,0,55,55,4,0,0,0,0,0,0
0,1,0,5/18/2011,8/21/2011,95,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,4,1,29,29,19,0,0,0,0,0,0
0,1,0,6/14/2011,9/8/2011,86,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,1,0,0,0,0,6,1,52,52,0,0,0,0,0,0,0
0,0,1,7/5/2011,9/12/2011,69,0,0,36,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,1,1,0,0,0,0,0,5,0,32,33,0,0,300,300,0,0,0
0,1,0,3/13/2012,8/14/2012,154,0,0,29,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,1,1,1,1,0,21,7,0,32,33,12,1,800,800,0,1,1
0,1,1,8/29/2013,12/30/2013,123,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,0,2,0,51,52,41,0,0,0,0,0,0
0,1,1,8/2/2013,4/27/2014,268,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,0,1,1,0,8,110,0,30,30,5,3,400,400,0,0,1
1,0,1,8/2/2013,4/27/2014,268,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,0,0,0,0,40,39,0,26,26,0,0,400,400,0,0,1
1,1,0,5/20/2011,11/14/2011,178,0,0,31,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,1,0,1,1,0,0,9,0,29,30,3,2,800,800,0,0,1
0,1,1,8/16/2013,3/25/2014,221,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,1,0,1,0,1,5,4,0,43,44,0,4,2000,2000,0,0,1
0,0,1,5/20/2011,12/1/2011,195,0,0,41,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,1,1,1,1,0,0,3,1,39,39,10,4,2253,2253,0,0,1
0,1,0,10/25/2011,7/19/2012,268,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,7,5,1,43,44,7,1,0,0,0,0,0
0,1,1,5/13/2014,11/20/2014,191,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,1,1,0,8,20,0,37,38,4,1,0,0,1,0,0
0,1,1,10/7/2011,2/29/2012,145,1,0,29,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,1,1,0,1,1,1,25,25,39,8,1200,1200,0,0,0
0,0,0,7/25/2011,12/5/2011,133,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,1,0,0,0,0,0,6,0,49,50,0,0,800,800,0,0,1
0,0,0,7/15/2011,7/24/2011,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,1,0,1,1,41,41,0,0,0,0,0,0,0
0,1,1,9/26/2011,10/12/2012,382,0,0,40,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,0,1,0,19,14,0,42,43,12,0,800,800,0,1,1
1,0,0,9/14/2011,12/6/2012,449,0,0,36,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,1,0,0,1,0,25,4,0,32,33,0,0,1000,1000,0,0,1
1,1,1,6/28/2011,12/20/2011,175,0,0,33,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,1,1,1,0,0,23,0,42,42,4,3,1401.85,1401.85,0,0,1
1,0,0,7/25/2014,7/30/2014,5,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,1,0,27,27,16,1,0,0,0,0,0
0,0,1,5/24/2011,10/18/2011,147,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,0,0,0,6,0,30,31,0,0,0,0,0,0,0
0,1,1,5/23/2011,8/26/2011,95,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,4,0,23,23,0,0,0,0,0,0,0
0,0,0,5/24/2011,9/26/2011,125,1,0,34,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,5,1,43,43,8,4,0,0,0,0,0
0,0,1,12/19/2014,12/29/2014,10,0,0,-99,3,0,0,0,0,2,1,0,-1,0,0,0,0,0,1,1,0,0,0,44,44,28,0,730,0,1,0,0
1,0,0,5/25/2011,10/18/2011,146,0,0,35,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,0,0,0,0,6,0,19,19,0,0,800,0,0,0,0
0,0,0,5/28/2011,11/7/2011,163,0,0,36,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,0,0,4,0,61,61,0,0,641,0,0,0,1
1,1,0,7/28/2011,7/28/2011,0,0,0,40,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,0,1,0,0,1,1,70,70,6,0,712,0,0,0,1
1,0,0,10/9/2012,1/9/2013,92,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,9,20,1,44,44,2,0,800,800,0,0,0
1,1,0,5/26/2011,1/6/2012,225,0,0,29,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,1,0,1,0,0,12,0,42,43,2,0,700,0,0,0,0
0,0,1,8/8/2011,8/19/2011,11,0,0,36,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,1,0,0,0,1,0,0,1,0,35,36,2,0,674,0,0,0,0
0,0,1,6/28/2011,6/22/2012,360,0,0,32,-99,-99,-99,-99,-99,-99,-99,-99,1,0,1,0,0,0,1,0,19,20,0,30,31,7,0,0,0,3,0,1
0,1,1,1/3/2013,1/4/2013,1,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,0,0,0,1,0,39,39,0,0,0,0,0,0,0
0,1,1,5/27/2011,6/20/2011,24,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,2,0,26,26,0,0,0,0,0,0,0
0,0,0,9/29/2011,10/30/2012,397,0,0,39,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,1,1,0,24,36,0,56,57,0,1,900,900,0,0,1
0,1,1,4/13/2012,7/19/2012,97,0,0,33,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,0,1,0,0,0,1,62,62,7,0,0,0,0,0,1
1,1,0,6/27/2014,10/20/2014,115,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,1,1,24,25,42,1,0,0,0,0,0
0,1,1,5/31/2011,11/7/2011,160,0,0,37,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,1,1,1,0,0,9,0,34,34,10,3,0,0,0,0,0
0,1,0,6/7/2011,7/29/2011,52,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,1,1,54,54,46,1,0,0,0,0,0
0,1,1,8/5/2013,1/14/2015,527,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,1,1,1,1,11,9,0,32,33,5,1,600,600,1,0,1
0,1,1,6/25/2012,2/7/2013,227,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,0,0,0,0,8,78,0,41,42,0,0,0,0,0,0,1
0,0,1,6/25/2012,2/7/2013,227,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,0,0,0,0,9,54,0,40,41,0,0,0,0,0,0,1
0,0,1,6/25/2012,2/7/2013,227,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,0,0,0,0,3,4,0,18,18,0,0,0,0,0,0,1
0,1,0,6/1/2011,8/18/2011,78,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,3,0,44,44,4,0,0,0,0,0,0
0,0,1,11/17/2011,3/7/2013,476,0,0,38,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,0,0,1,0,26,15,0,33,34,7,0,300,0,0,0,1
0,1,0,6/1/2011,7/31/2011,60,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,1,0,52,52,4,0,0,0,0,0,0
0,1,0,6/7/2011,8/15/2011,69,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,2,0,44,44,4,0,0,0,0,0,0
0,0,0,6/23/2011,8/8/2011,46,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,2,0,34,34,8,0,0,0,0,0,0
0,1,0,6/1/2011,7/16/2011,45,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,2,0,43,44,4,0,0,0,0,0,0
0,1,0,6/2/2011,6/20/2011,18,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,1,0,68,68,4,0,0,0,0,0,0
0,0,0,6/4/2011,5/25/2012,356,0,0,37,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,0,1,1,0,7,0,61,62,1,0,1300,0,0,0,1
0,1,0,8/15/2011,8/23/2011,8,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,0,1,0,0,0,46,47,0,1,0,0,0,0,0
1,0,0,12/24/2012,1/30/2013,37,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,0,1,1,52,52,25,0,0,0,0,0,0
0,1,1,8/15/2013,9/26/2013,42,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,1,0,1,0,56,56,4,0,0,0,0,0,0
1,1,0,7/23/2012,7/25/2012,2,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,1,0,1,1,42,42,11,0,0,0,0,0,0
0,0,0,8/23/2011,10/6/2011,44,0,0,33,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,0,3,0,22,23,7,0,0,0,0,0,0
0,1,0,8/25/2011,10/19/2011,55,0,0,32,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,0,5,1,24,24,4,0,0,0,0,0,0
0,1,1,6/22/2011,9/8/2011,78,0,0,33,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,7,1,25,25,4,3,0,0,0,0,0
0,0,1,5/29/2013,7/26/2013,58,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,0,1,0,0,41,0,39,39,8,0,0,0,0,0,1
0,0,1,6/6/2011,3/12/2013,645,0,0,30,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,1,0,0,0,23,19,0,40,42,0,0,1560,1000,2,0,1
0,1,0,6/6/2011,10/28/2011,144,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,1,0,0,0,0,0,5,0,51,52,0,0,0,0,0,0,1
0,0,1,6/7/2011,10/30/2012,511,0,0,33,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,1,1,0,1,0,26,33,0,21,22,15,0,0,0,0,1,1
0,0,1,6/7/2011,10/26/2011,141,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,0,0,0,2,0,26,27,0,0,320,0,0,0,0
0,0,0,9/6/2011,7/27/2012,325,0,0,33,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,0,1,0,12,4,0,27,28,7,0,0,0,0,1,1
0,1,0,7/14/2014,1/20/2015,190,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,1,1,1,17,22,0,52,53,18,1,0,0,1,1,1
1,0,0,6/7/2011,9/10/2011,95,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,3,0,57,58,0,0,0,0,0,0,0
0,1,0,6/28/2011,7/12/2011,14,0,0,29,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,1,1,46,46,4,4,0,0,0,0,0
0,1,0,6/7/2011,6/28/2011,21,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,1,0,48,49,4,0,0,0,0,0,0
0,0,0,6/7/2011,6/14/2011,7,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,1,0,30,30,4,0,0,0,0,0,0
0,1,1,12/16/2013,4/3/2014,108,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,0,1,1,1,0,1,0,23,23,8,3,0,0,0,0,0
0,0,1,11/20/2012,12/17/2012,27,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,5,0,47,47,27,6,685,0,0,0,0
0,1,0,6/8/2011,10/28/2011,142,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,0,0,0,3,1,47,47,0,0,0,0,0,0,0
0,1,1,6/8/2011,8/24/2011,77,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,2,0,44,44,0,0,0,0,0,0,0
0,1,0,4/18/2012,4/22/2012,4,0,0,33,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,1,0,0,0,61,61,20,0,0,0,0,0,0
0,0,0,6/15/2011,8/15/2011,61,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,3,1,36,36,12,0,0,0,0,0,0
1,1,0,6/16/2011,12/10/2012,543,0,0,39,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,1,1,0,35,46,0,56,57,11,2,1100,1100,0,1,1
0,1,1,6/18/2011,7/12/2011,24,0,0,33,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,0,0,0,2,1,24,25,0,0,0,0,0,0,0
0,1,0,7/29/2011,10/22/2012,451,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,1,0,0,0,0,22,18,0,54,55,0,0,1000,1000,1,0,1
0,0,0,6/9/2011,12/21/2011,195,1,0,23,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,0,0,0,6,1,52,53,0,0,800,800,0,0,0
0,0,1,6/10/2011,6/23/2011,13,0,0,35,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,0,0,0,1,0,63,63,0,0,300,300,0,0,0
0,1,1,9/24/2012,10/10/2012,16,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,5,1,28,28,0,0,0,0,0,0,0
0,1,0,6/10/2011,6/10/2011,0,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,1,1,46,46,4,0,0,0,0,0,0
0,0,1,4/29/2014,6/12/2014,44,0,0,-99,10,10,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,39,0,24,24,0,0,1333,0,3,0,1
1,0,0,6/10/2011,10/31/2011,143,0,0,31,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,0,1,0,0,9,0,24,24,4,0,0,0,0,0,1
1,0,0,6/10/2011,7/29/2011,49,0,0,38,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,1,0,0,2,0,62,63,4,0,0,0,0,0,1
1,1,0,6/10/2011,7/29/2011,49,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,0,2,0,18,18,0,0,0,0,0,0,0
1,0,0,6/10/2011,11/16/2011,159,0,0,36,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,1,0,0,0,0,7,0,60,60,0,0,674,0,0,0,1
0,1,0,6/11/2011,6/11/2011,0,0,0,30,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,2,1,49,49,7,1,0,0,0,0,0
0,0,0,7/15/2011,9/27/2011,74,0,0,36,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,1,0,1,0,0,4,0,38,38,2,0,700,0,0,0,1
0,0,0,8/10/2011,10/7/2011,58,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,1,1,0,0,5,1,49,49,4,1,674,674,0,0,1
0,1,0,8/10/2011,10/17/2011,68,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,1,1,0,0,8,1,43,43,2,3,1500,1500,0,0,1
0,1,1,6/13/2011,6/15/2011,2,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,1,0,52,52,0,0,0,0,0,0,0
0,1,1,6/13/2011,8/25/2011,73,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,3,0,46,46,0,0,0,0,0,0,0
0,1,1,1/21/2014,1/23/2014,2,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,0,1,32,32,19,4,0,0,0,0,0
0,1,1,6/17/2014,12/18/2014,184,0,0,-99,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,17,7,0,50,51,8,3,1000,1000,1,1,1
0,1,1,6/15/2011,12/5/2012,539,0,0,32,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,1,1,1,0,0,8,30,0,30,32,0,1,1160,1160,2,1,1
0,1,1,6/24/2014,12/7/2014,166,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,1,1,1,4,4,0,32,33,24,4,1200,1200,0,0,1
1,1,0,6/15/2011,9/30/2011,107,0,0,31,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,0,9,0,23,24,4,0,0,0,0,0,0
1,1,0,7/30/2012,9/2/2012,34,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,1,0,0,1,39,39,13,4,0,0,0,0,0
0,0,0,10/28/2013,4/1/2014,155,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,1,1,18,12,0,43,44,11,0,0,0,1,0,0
0,1,0,1/5/2012,1/6/2012,1,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,0,1,29,29,8,5,0,0,0,0,0
0,1,0,6/20/2011,2/10/2012,235,0,0,27,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,1,0,0,0,0,0,2,0,28,28,0,0,560,560,0,0,1
0,1,0,7/19/2011,7/18/2013,730,0,0,33,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,1,1,1,0,47,30,0,40,42,12,3,2000,2000,0,0,1
0,1,0,7/11/2012,6/4/2014,693,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,0,0,0,1,0,94,15,0,60,62,0,0,762,0,2,0,1
0,1,0,4/23/2012,11/20/2012,211,0,0,36,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,1,0,1,1,0,29,1,44,44,14,0,0,0,0,0,1
0,1,0,8/13/2012,8/27/2012,14,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,0,1,0,0,1,1,39,39,2,0,0,0,0,0,1
0,1,1,6/20/2011,7/9/2012,385,0,0,34,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,1,1,1,0,8,8,1,25,26,5,2,7.25,7.25,0,0,1
1,0,0,6/18/2011,9/27/2011,101,0,0,32,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,0,1,0,0,6,0,31,31,4,0,868,868,0,0,1
1,0,0,10/4/2011,2/21/2013,506,0,0,29,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,0,1,0,24,47,0,53,55,14,0,600,0,1,0,1
1,0,0,7/7/2011,3/20/2013,622,0,0,31,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,1,1,1,0,21,17,0,39,41,2,2,500,500,0,0,0
1,1,0,6/30/2011,7/14/2011,14,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,0,0,0,3,1,36,36,0,0,0,0,0,0,0
